Day,H1,H2,H3
1896,1.498986548,1.552555085,0.998141376
1897,1.548990427,1.543058926,0.961334943
1898,1.543544432,1.52659423,0.958472031
1899,1.611014052,1.520142958,0.936864943
1900,1.564252435,1.533666606,0.903847264
1901,1.493493441,1.559153111,0.907710139
1902,1.474877194,1.574682637,0.891847339
1903,1.464301904,1.562087604,0.869213995
1904,1.576504532,1.523695464,0.851408376
1905,1.629805861,1.483022228,0.846320115
1906,1.640107766,1.467716583,0.879332288
1907,1.638033799,1.488715445,0.868928582
1908,1.558467171,1.533054444,0.851206274
1909,1.532541354,1.575760797,0.881915618
1910,1.492813901,1.599755136,0.874082642
1911,1.494984162,1.606648436,0.875099142
1912,1.567071687,1.610620063,0.909868482
1913,1.600313819,1.622872455,0.926609402
1914,1.636962758,1.641313562,0.961033443
1915,1.600022296,1.653553388,0.95273958
1916,1.5232028,1.648520977,0.91580761
1917,1.460662718,1.62537751,0.933398783
1918,1.392555481,1.593013822,0.913890347
1919,1.399927209,1.563097313,0.882169261
1920,1.439967946,1.544292355,0.897543745
1921,1.477378122,1.541400186,0.88978803
1922,1.469126614,1.556539643,0.885524034
1923,1.38193991,1.588038945,0.87891641
1924,1.291821092,1.627594485,0.871911771
1925,1.22682761,1.660914954,0.917258328
1926,1.205704678,1.674987121,0.923408794
1927,1.200663087,1.667602737,0.90236026
1928,1.210112474,1.65015177,0.914891988
1929,1.239274417,1.639187759,0.887689642
1930,1.245073594,1.642715265,0.85730159
1931,1.203262993,1.653278718,0.846801837
1932,1.083572551,1.654762687,0.838305862
1933,0.995347573,1.637363788,0.874129638
1934,0.999873605,1.607230489,0.878498559
1935,1.072325546,1.581824051,0.861609045
1936,1.174008428,1.57517033,0.899940431
1937,1.190673705,1.586413686,0.909661824
1938,1.197498375,1.601644664,0.903964478
1939,1.200807663,1.60635207,0.923277462
1940,1.171120806,1.596369568,0.923456676
1941,1.160150764,1.577779757,0.923594093
1942,1.111122621,1.557737371,0.897537418
1943,1.155667892,1.536781482,0.870462213
1944,1.257230766,1.510522818,0.900523449
1945,1.294465841,1.477953649,0.912777384
1946,1.297718476,1.446390125,0.919561718
1947,1.180798545,1.426765355,0.946813958
1948,1.118680675,1.423626501,0.94978861
1949,1.131517663,1.430419679,0.95375665
1950,1.131931327,1.435662329,0.930596373
1951,1.210614425,1.434307961,0.910485157
1952,1.227019756,1.432708113,0.94303472
1953,1.274185454,1.441527619,0.921696505
1954,1.311759937,1.463140782,0.892317163
1955,1.219600927,1.486185241,0.915956515
1956,1.175850684,1.493569387,0.907761389
1957,1.095700132,1.477264771,0.921834706
1958,1.109522892,1.446303776,0.955787471
1959,1.205573265,1.420368838,0.967403646
1960,1.209152634,1.414495276,1.014964227
1961,1.266459347,1.428188141,1.012072702
1962,1.2223758,1.447623999,0.967960515
1963,1.173215921,1.457583338,0.986562146
1964,1.18249024,1.451982677,0.977177799
1965,1.128126396,1.435013477,0.947299578
1966,1.219627307,1.414609021,0.951494795
1967,1.283399069,1.396134263,0.937414649
1968,1.338147674,1.381497994,0.925124501
1969,1.424921903,1.371652766,0.899368235
1970,1.366275811,1.367199724,0.869876379
1971,1.377655619,1.365755014,0.888915657
1972,1.328902036,1.360499212,0.886161809
1973,1.278988317,1.344362233,0.86476122
1974,1.355486391,1.317714088,0.862724747
1975,1.357547733,1.291538921,0.855331632
1976,1.437162022,1.280499321,0.865717376
1977,1.414279691,1.290093722,0.868104192
1978,1.299795592,1.309636005,0.886821313
1979,1.278484229,1.319312402,0.952771792
1980,1.183303423,1.306919305,0.959772154
1981,1.199403491,1.27977237,0.948787111
1982,1.200481066,1.260178219,0.973774183
1983,1.168081549,1.267203033,0.962452011
1984,1.262983874,1.300281528,0.961777817
1985,1.242087516,1.339211171,0.963255807
1986,1.233004996,1.360687363,0.944596241
1987,1.162441763,1.356856997,0.964587397
1988,1.046833487,1.339897497,0.943139966
1989,1.106607202,1.329494493,0.907064485
1990,1.106967235,1.335155067,0.940985306
1991,1.132552595,1.348859015,0.945338753
1992,1.114607889,1.353187045,0.931123807
1993,1.016660132,1.336242627,0.929415481
1994,1.042530292,1.300141477,0.898853324
1995,0.982194324,1.257514795,0.882576308
1996,0.946983706,1.221673805,0.848630451
1997,0.953075477,1.199980376,0.816845169
1998,0.952497248,1.194246245,0.85129879
1999,1.097750285,1.20408035,0.856184527
2000,1.141891347,1.227542697,0.844957405
2001,1.139389887,1.25887076,0.86643722
2002,1.132233042,1.288205357,0.870092139
2003,1.076375058,1.306622858,0.886755048
2004,1.139640841,1.312997411,0.890563265
2005,1.141503701,1.315304559,0.876718815
2006,1.135671069,1.323334082,0.8985835
2007,1.167862621,1.338689577,0.870642151
2008,1.145570001,1.351970499,0.820715377
2009,1.18642058,1.351001636,0.83028487
2010,1.153374542,1.333099877,0.83566925
2011,1.11225736,1.309540617,0.849225892
2012,1.142646049,1.29711724,0.872835834
2013,1.159925577,1.303989476,0.885684893
2014,1.249887721,1.322890251,0.919265159
2015,1.29233789,1.338117714,0.915508939
2016,1.303618178,1.33975892,0.903050961
2017,1.330691553,1.331853856,0.938327786
2018,1.298845818,1.327267039,0.94784255
2019,1.302091748,1.334869087,0.94750855
2020,1.292392618,1.351631749,0.950013763
2021,1.285318698,1.366757597,0.94891619
2022,1.301800899,1.372826002,0.985811927
2023,1.271096342,1.372401464,0.994703116
2024,1.256422863,1.373905516,1.00811931
2025,1.232615763,1.381917463,1.074259773
2026,1.205498906,1.39261329,1.073623226
2027,1.187137549,1.399183393,1.049695147
2028,1.159103154,1.401097558,1.051452889
2029,1.177368004,1.40661893,1.020402819
2030,1.217797016,1.424867436,1.015681329
2031,1.252946177,1.455000274,1.000815707
2032,1.252882152,1.483965896,0.959724044
2033,1.238915671,1.496383807,0.97244752
2034,1.260422075,1.488021636,0.944377575
2035,1.298890183,1.470184904,0.889904258
2036,1.331439527,1.460503796,0.902316374
2037,1.307547869,1.468292871,0.898884415
2038,1.287690399,1.487595546,0.879868595
2039,1.299281186,1.503593604,0.865978466
2040,1.305949739,1.505703678,0.837238621
2041,1.307305216,1.495290038,0.834124603
2042,1.252061167,1.482096139,0.817853677
2043,1.246755707,1.474445218,0.80318165
2044,1.298947728,1.473125375,0.838020174
2045,1.334943537,1.473676414,0.85350905
2046,1.370120225,1.472845299,0.850042219
2047,1.333554519,1.471702234,0.840227567
2048,1.351736038,1.472963067,0.827754461
2049,1.417611443,1.477063735,0.843385958
2050,1.43094377,1.482464936,0.822743279
2051,1.446036349,1.489749282,0.804405695
2052,1.375455688,1.503500986,0.834760568
2053,1.346210955,1.527746044,0.812995879
2054,1.347082226,1.558564994,0.790116841
2055,1.269345871,1.582626095,0.806122491
2056,1.235676591,1.586041191,0.806263292
2057,1.161828205,1.567294002,0.832844139
2058,1.165420973,1.541842332,0.831309805
2059,1.226394827,1.531864884,0.796550674
2060,1.195669308,1.548245522,0.805755602
2061,1.219497768,1.580401973,0.768053337
2062,1.188731213,1.603918445,0.715637338
2063,1.203312719,1.600352448,0.729060828
2064,1.276683358,1.572269112,0.726558124
2065,1.255171172,1.540349063,0.722939029
2066,1.312110528,1.525200465,0.722011476
2067,1.304030672,1.529890896,0.709319175
2068,1.285108476,1.53807029,0.736302614
2069,1.300131143,1.528355119,0.734374396
2070,1.199976513,1.491735445,0.715679164
2071,1.202576034,1.437506604,0.738273523
2072,1.179429061,1.384607886,0.718079849
2073,1.168471456,1.347796684,0.677267398
2074,1.245976192,1.330494019,0.650988861
2075,1.218523624,1.32780849,0.62626152
2076,1.269185912,1.333647435,0.644713646
2077,1.252541979,1.344185932,0.643763438
2078,1.196264141,1.356272523,0.62992326
2079,1.251865372,1.365534047,0.662809472
2080,1.235571953,1.368211291,0.652204872
2081,1.318089346,1.364795822,0.622224579
2082,1.345708746,1.360049356,0.628291232
2083,1.296105738,1.357655151,0.625127021
2084,1.33342215,1.354695269,0.631294512
2085,1.253894625,1.343051373,0.61882564
2086,1.230220372,1.318361406,0.600708352
2087,1.180335341,1.288388361,0.634572667
2088,1.104148243,1.271192256,0.649615691
2089,1.195580684,1.282216531,0.670277974
2090,1.205885839,1.320548075,0.734435333
2091,1.236682971,1.366976689,0.775338442
2092,1.214728467,1.396782671,0.806132363
2093,1.125289036,1.397003712,0.806277363
2094,1.196361996,1.37376498,0.794510489
2095,1.2069829,1.344256548,0.826011748
2096,1.257275171,1.321647911,0.80850586
2097,1.311786213,1.306708226,0.781558275
2098,1.301103614,1.292354501,0.802751686
2099,1.395654844,1.274641847,0.772823503
2100,1.351193281,1.258351817,0.742072012
2101,1.264038435,1.252042417,0.73381839
2102,1.193535489,1.25873312,0.710073194
2103,1.110311909,1.272587851,0.729831941
2104,1.197396652,1.285051879,0.717828883
2105,1.221564687,1.293506722,0.671848325
2106,1.222207372,1.30272743,0.687035905
2107,1.239038143,1.317245294,0.67407387
2108,1.190707841,1.332895952,0.647528816
2109,1.238927365,1.337464785,0.677539026
2110,1.222635465,1.32127303,0.70122309
2111,1.213472526,1.287837041,0.721383622
2112,1.286071381,1.253527127,0.722770479
2113,1.320692731,1.235229309,0.706567996
2114,1.401538239,1.23670709,0.724023495
2115,1.364389077,1.246094203,0.717349855
2116,1.255761068,1.246809584,0.697984648
2117,1.183262954,1.231882063,0.705170882
2118,1.085162704,1.208942417,0.698061859
2119,1.083687312,1.192264709,0.69196177
2120,1.083476719,1.190093509,0.674072805
2121,1.087373921,1.198834012,0.674366773
2122,1.126098666,1.208114746,0.729456716
2123,1.08789936,1.210454607,0.73832527
2124,1.056664075,1.206286819,0.738366732
2125,1.001644641,1.201253345,0.775894395
2126,0.960464301,1.200582811,0.763811485
2127,0.986262421,1.206753388,0.7577586
2128,1.00269868,1.221088388,0.770713368
2129,1.047948037,1.244661856,0.773838191
2130,1.059401131,1.275325306,0.822501245
2131,1.010922147,1.304060409,0.833534407
2132,0.925026197,1.317174046,0.818508201
2133,0.808381697,1.305931564,0.865416088
2134,0.755682407,1.276287279,0.875634521
2135,0.764470466,1.248298201,0.866818616
2136,0.802660795,1.242597353,0.888871685
2137,0.825164865,1.263749639,0.880144865
2138,0.818427889,1.295179189,0.867241841
2139,0.81361453,1.311561575,0.831896481
2140,0.794509325,1.299147603,0.789858954
2141,0.770773552,1.266682923,0.811011774
2142,0.739027941,1.237301493,0.815132449
2143,0.770252821,1.228479858,0.810839863
2144,0.871756527,1.23762791,0.843705594
2145,0.954597439,1.2455446,0.850472463
2146,0.979612677,1.233871708,0.852598276
2147,0.890877808,1.200716255,0.844193198
2148,0.804726434,1.161342977,0.829012959
2149,0.766643143,1.134860151,0.854028795
2150,0.731094265,1.129665768,0.833498151
2151,0.736698697,1.139715875,0.790533653
2152,0.712599807,1.152541365,0.797992978
2153,0.74328961,1.159837641,0.78852499
2154,0.794801757,1.161411233,0.789376489
2155,0.755237874,1.161552176,0.818468738
2156,0.714896508,1.164020727,0.846696727
2157,0.639172071,1.170954357,0.896462644
2158,0.666777663,1.184603626,0.902733414
2159,0.781628797,1.207057872,0.889514208
2160,0.826057012,1.236406967,0.922076651
2161,0.878825456,1.263880011,0.925899641
2162,0.831589703,1.277526093,0.922776955
2163,0.784222231,1.271610898,0.934127224
2164,0.757453583,1.253520069,0.92721776
2165,0.644139559,1.240204808,0.934767047
2166,0.632491471,1.245297293,0.908846519
2167,0.6276548,1.267566538,0.884195502
2168,0.682113175,1.291447426,0.920561046
2169,0.78075516,1.299880682,0.905043786
2170,0.742185617,1.288259502,0.872411448
2171,0.753490254,1.267051087,0.873884332
2172,0.719713112,1.251175656,0.839599685
2173,0.713702288,1.246511869,0.828014489
2174,0.806045211,1.246133716,0.828474276
2175,0.818297732,1.239060997,0.822557736
2176,0.918697329,1.222213166,0.876953949
2177,0.945530495,1.203721746,0.892176697
2178,0.899481235,1.194911342,0.87107269
2179,0.890674468,1.199605732,0.906476379
2180,0.766203346,1.211561162,0.917616598
2181,0.751100871,1.22196986,0.91123681
2182,0.736334674,1.228509948,0.921875099
2183,0.714431298,1.236161151,0.91609084
2184,0.807296062,1.249095478,0.917771185
2185,0.785553993,1.262769048,0.892757228
2186,0.804026892,1.265506022,0.861735323
2187,0.757251358,1.249011072,0.881957221
2188,0.653342559,1.217490038,0.889549882
2189,0.702185749,1.185652495,0.88636527
2190,0.69468843,1.166607736,0.885373681
2191,0.760766873,1.160900772,0.874003327
2192,0.790811747,1.157273165,0.8800632
2193,0.729461828,1.144573556,0.85700028
2194,0.771256914,1.123477994,0.851962407
2195,0.69234149,1.106856308,0.912207135
2196,0.634302738,1.108484659,0.926759904
2197,0.585541255,1.130697746,0.938584981
2198,0.5168061,1.162112087,0.987168321
2199,0.626447774,1.186743508,1.005804262
2200,0.647782547,1.195617381,1.04600237
2201,0.650785383,1.190962999,1.072210291
2202,0.639033206,1.181248487,1.067483814
2203,0.568624678,1.173715644,1.099895821
2204,0.655653684,1.171529807,1.072165129
2205,0.678861229,1.17594911,1.012152541
2206,0.712570381,1.188208388,1.01821458
2207,0.791869057,1.207404053,1.009984319
2208,0.814437788,1.22716624,1.004462015
2209,0.927919151,1.237137719,1.020786701
2210,0.910690084,1.230664298,1.022815271
2211,0.837887218,1.212210999,1.04760787
2212,0.817253581,1.196005011,1.043392919
2213,0.774799068,1.194888444,1.025953739
2214,0.857975086,1.2086388,1.059749597
2215,0.877469745,1.223266839,1.062023448
2216,0.866492284,1.223410428,1.041836551
2217,0.908760851,1.207149693,1.033592694
2218,0.894013495,1.189033582,1.016867435
2219,0.947463791,1.187270327,1.03015595
2220,0.949213047,1.205981193,1.032335213
2221,0.944949638,1.228923295,1.038217064
2222,1.022969227,1.231365495,1.095916283
2223,1.055536923,1.200469305,1.103966168
2224,1.11826049,1.146677639,1.084501891
2225,1.111736973,1.096503516,1.095410727
2226,1.059418026,1.073323055,1.089203309
2227,1.050595193,1.082438559,1.094886911
2228,1.00473591,1.11156259,1.092528634
2229,1.014865372,1.143714419,1.080836849
2230,1.03185528,1.169794967,1.107252522
2231,1.047966133,1.190911919,1.095014455
2232,1.097942182,1.211523277,1.076162403
2233,1.101643924,1.232277401,1.109727468
2234,1.127506013,1.249310585,1.124234794
2235,1.154294029,1.258607787,1.133394009
2236,1.174176808,1.259174809,1.126568952
2237,1.210580546,1.251785826,1.101527107
2238,1.228635481,1.236426059,1.111497677
2239,1.275844449,1.213308264,1.084352049
2240,1.318883245,1.18730648,1.062558375
2241,1.328179993,1.169874867,1.108766815
2242,1.304109537,1.173458119,1.112731537
2243,1.271291362,1.201201517,1.107687737
2244,1.281623041,1.241388333,1.123550889
2245,1.304121535,1.273557728,1.115746495
2246,1.31643209,1.282808544,1.143266612
2247,1.2939206,1.270302462,1.151806289
2248,1.290652658,1.250433943,1.134008053
2249,1.329736632,1.237071843,1.169635542
2250,1.35347539,1.231522329,1.161725918
2251,1.364295432,1.223308624,1.123892217
2252,1.333249468,1.202675701,1.140157493
2253,1.350088191,1.172548227,1.151245587
2254,1.417600252,1.148306256,1.161241713
2255,1.443003661,1.145510948,1.162593926
2256,1.456145029,1.167101913,1.143941486
2257,1.413298199,1.201651507,1.145744655
2258,1.418529552,1.233351264,1.117378418
2259,1.464898054,1.25356022,1.083723905
2260,1.439512785,1.26347964,1.095874701
2261,1.423801532,1.267406248,1.104469629
2262,1.367666578,1.265504394,1.115624972
2263,1.375117957,1.254463544,1.115882003
2264,1.43745098,1.234842898,1.122730782
2265,1.419851855,1.215810892,1.173201969
2266,1.445789928,1.210193424,1.179426091
2267,1.441556066,1.223176913,1.183189143
2268,1.482739189,1.245746957,1.227313628
2269,1.564217539,1.260496476,1.205624708
2270,1.533721719,1.255691208,1.169755649
2271,1.55741255,1.235024587,1.147534385
2272,1.550402968,1.213987307,1.10809694
2273,1.566916809,1.206123981,1.117337152
2274,1.630779036,1.211757917,1.106204752
2275,1.575483356,1.219116874,1.073612823
2276,1.587980035,1.215985426,1.101076579
2277,1.567109574,1.200578835,1.083872341
2278,1.545564325,1.182038983,1.042683259
2279,1.599775062,1.171387325,1.051258912
2280,1.561768814,1.1723134,1.041175072
2281,1.624939017,1.179905029,1.028568664
2282,1.66578734,1.186703528,1.003034394
2283,1.670670397,1.188770132,0.962209369
2284,1.743477841,1.186200197,0.968776329
2285,1.694673771,1.179727796,0.960011555
2286,1.716171277,1.169192131,0.951013297
2287,1.708831178,1.156210179,0.992866705
2288,1.66166333,1.146851634,1.01298411
2289,1.733052974,1.148682729,1.016521003
2290,1.708896059,1.162784552,1.003733693
2291,1.739490151,1.178694343,0.979996624
2292,1.726754607,1.179745086,0.991745726
2293,1.640826309,1.156759517,0.965602355
2294,1.685647005,1.118389618,0.926862021
2295,1.650815327,1.087126919,0.934280037
2296,1.677310946,1.082147994,0.90438097
2297,1.704039792,1.102974526,0.869397197
2298,1.671974658,1.128781557,0.862480519
2299,1.773004412,1.135118968,0.855950018
2300,1.758268477,1.114247155,0.878777123
2301,1.737926396,1.081646993,0.867494177
2302,1.715161501,1.063218318,0.834994758
2303,1.64891596,1.074445829,0.84563484
2304,1.753569922,1.109221342,0.821756653
2305,1.776699757,1.146710106,0.797346734
2306,1.78388547,1.168763834,0.815901586
2307,1.791950864,1.172449281,0.827457757
2308,1.718469691,1.168506291,0.852830716
2309,1.761410505,1.169792129,0.850342626
2310,1.704578302,1.181288013,0.839597782
2311,1.636436206,1.199211782,0.883788509
2312,1.643023975,1.216945279,0.884922224
2313,1.623061536,1.230191663,0.876271992
2314,1.720824389,1.237225366,0.910924924
2315,1.706012992,1.236913945,0.901173216
2316,1.62706336,1.229209791,0.890639051
2317,1.597111003,1.218216225,0.88626963
2318,1.524203711,1.212891856,0.872612845
2319,1.562937966,1.221753357,0.916218995
2320,1.547785587,1.244918032,0.92916402
2321,1.511913252,1.271668696,0.90795653
2322,1.546227348,1.28797674,0.93565314
2323,1.507234801,1.288671936,0.927057975
2324,1.502412721,1.282994379,0.897180825
2325,1.423589823,1.287128424,0.902162086
2326,1.328995172,1.30936453,0.908547431
2327,1.346158763,1.341272636,0.931379658
2328,1.355126086,1.363603776,0.934082612
2329,1.431028099,1.362333992,0.92703801
2330,1.466674314,1.340796524,0.962849202
2331,1.452250811,1.317336909,0.979914737
2332,1.466180073,1.311104615,0.9893015
2333,1.414744749,1.328906289,1.010876098
2334,1.401677421,1.363917741,1.012362518
2335,1.403206433,1.405161651,1.008780451
2336,1.416253367,1.446983288,0.959922921
